timestamp,x,y,z,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],thrust[0],thrust[1],thrust[2],yaw,yawspeed
96999164,-1.4206171,0.20259412,nan,0.2310507,-0.03447304,0.9430205,0.4497719,-0.13565776,-0.83990234,0.0076390347,-0.002304044,-0.16656123,-0.4991935,-2.167617e-39
97094600,-1.4206171,0.20259412,nan,0.25051162,-0.049488477,0.9270238,0.517014,0.28822568,-0.41345364,0.008451596,0.0047116075,-0.16030857,-0.4891535,-8.46562e-40
97200445,-1.4206171,0.20259412,nan,0.26835963,-0.060396887,0.9081604,0.7817414,-0.028711077,0.9851257,0.010985415,-0.0004034622,-0.13780834,-0.4891408,-2.31116e-40
97295796,-1.4206171,0.20259412,nan,0.28260395,-0.065205544,0.89854527,0.2539278,0.19061927,2.2003942,0.0031054358,0.002331198,-0.11993715,-0.51115423,-7.9728e-41
97401799,-1.4206171,0.20259412,nan,0.2798169,-0.050209448,0.89209545,0.47990376,0.21996462,1.7951791,0.0060502025,0.0027731198,-0.12363264,-0.51115423,-2.4612e-41
97497176,-1.4206171,0.20259412,nan,0.2717487,-0.037725676,0.8843455,0.4817606,0.038569525,1.6307405,0.006194439,0.00049592386,-0.12609439,-0.51341414,-8.49e-42
97592372,-1.4206171,0.20259412,nan,0.2644686,-0.023244703,0.8772929,0.56876636,0.61211205,1.052109,0.00783505,0.008432159,-0.13509043,-0.5163466,-3.31e-42
97698460,-1.4206171,0.20259412,nan,0.25089586,-0.0051987437,0.86439085,0.4337503,0.07395144,0.5359127,0.0063397074,0.0010808764,-0.14333135,-0.52015305,-9.05e-43
97793953,-1.4206171,0.20259412,nan,0.2403507,0.016568912,0.8541174,0.55717057,0.5462727,0.67915094,0.008018135,0.007861307,-0.14112465,-0.52402794,-3.53e-43
97899952,-1.4206171,0.20259412,nan,0.21954112,0.041368876,0.8404612,0.014960706,0.6395949,1.1086125,0.00020448674,0.008742146,-0.13404118,-0.53043234,-9.7e-44
97995386,-1.4206171,0.20259412,nan,0.19249888,0.07548272,0.8310277,0.036907032,0.62179965,0.9501085,0.00051091297,0.008607723,-0.13575493,-0.53043234,-3.5e-44
98101060,-1.4206171,0.20259412,nan,0.16061153,0.10765378,0.8203217,0.36108103,0.6538578,1.364231,0.0047722915,0.008641828,-0.12961106,-0.53613526,-1.1e-44
98196745,-1.4206171,0.20259412,nan,0.13255231,0.13363022,0.8111136,-0.41098607,0.43701982,1.1052027,-0.005577988,0.005931323,-0.13309921,-0.5416842,-4e-45
98302282,-1.4206171,0.20259412,nan,0.09468451,0.15697703,0.80082667,0.04472509,1.1770365,1.014104,0.0006138927,0.0161559,-0.13460496,-0.5584396,-3e-45
98397690,-1.4206171,0.20259412,nan,0.068652116,0.17669435,0.7904967,-0.09994843,0.4628077,-0.26118088,-0.0015746412,0.007291321,-0.15450074,-0.5584396,-3e-45
98492878,-1.4206171,0.20259412,nan,0.050387572,0.17814086,0.77896875,0.8790488,0.36894023,-0.27274466,0.013815118,0.0057982593,-0.15412095,-0.57756656,-3e-45
98598862,-1.4206171,0.20259412,nan,0.054258306,0.1786974,0.76295394,0.2882005,-0.011253864,-0.29545626,0.00455638,-0.00017792085,-0.15504436,-0.56820804,-3e-45
98694236,-1.4206171,0.20259412,nan,0.060803067,0.17818658,0.75075996,0.27909133,0.6738294,-0.05601523,0.0042917593,0.010361889,-0.15080371,-0.5653188,-3e-45
98800197,-1.4206171,0.20259412,nan,0.07358489,0.17868312,0.7352684,0.37659895,0.23804887,-0.7673818,0.0062097604,0.0039252,-0.16169856,-0.56866986,-3e-45
98895529,-1.4206171,0.20259412,nan,0.094221324,0.17308573,0.72066087,1.0326169,0.68780184,-0.5134488,0.016515119,0.011000332,-0.1568423,-0.5758254,-3e-45
99001413,-1.4206171,0.20259412,nan,0.11475197,0.16209921,0.7058962,0.033612996,0.54601187,0.29003966,0.00049333484,0.008013766,-0.14393002,-0.58484817,-3e-45
99097129,-1.4206171,0.20259412,nan,0.12131021,0.15526,0.7,0.47191545,0.5579784,0.21124469,0.0069758534,0.008248036,-0.14496139,-0.58484817,-3e-45
99202749,-1.4206171,0.20259412,nan,0.12274236,0.14276722,0.7,0.5619517,0.23872194,0.09033859,0.00843293,0.003582382,-0.14716557,-0.5882483,-3e-45
99298400,-1.4206171,0.20259412,nan,0.12651514,0.13744426,0.7,0.56542355,0.4457373,0.029291913,0.008565642,0.006752507,-0.14856163,-0.5979601,-3e-45
99393443,-1.4206171,0.20259412,nan,0.12029245,0.13213561,0.7,-0.1753023,0.59091926,0.24947734,-0.0025898865,0.0087301405,-0.14488381,-0.60770845,-3e-45
99500101,-1.4206171,0.20259412,nan,0.10775829,0.13461618,0.7,0.05598492,0.27235752,-0.16259825,0.0008602908,0.0041851746,-0.15067878,-0.60770845,-3e-45
99594763,-1.4206171,0.20259412,nan,0.091170736,0.1315252,0.7,0.75963753,0.21902552,0.21250786,0.011239876,0.0032407823,-0.14510298,-0.62469447,-3e-45
99700741,-1.4206171,0.20259412,nan,0.08005231,0.13798402,0.7,0.29883957,0.31408203,-0.09751056,0.00456746,0.0048004254,-0.1498868,-0.62686044,-3e-45
99796067,-1.4206171,0.20259412,nan,0.05957398,0.1474437,0.7,-0.100367576,0.651855,0.57899046,-0.001424744,0.009253253,-0.13921039,-0.63412845,-3e-45
99902009,-1.4206171,0.20259412,nan,0.033859927,0.16726214,0.7,-0.0947879,0.25670204,0.4094255,-0.0013658345,0.003698916,-0.14129438,-0.63412845,-3e-45
99997375,-1.4206171,0.20259412,nan,0.01716218,0.17297858,0.7,0.4125871,0.5676302,0.6775722,0.0057648593,0.007931193,-0.1370229,-0.6441625,-3e-45
100092709,-1.4206171,0.20259412,nan,0.010011422,0.17516299,0.7,-0.1736327,-0.038919,0.79773206,-0.002398819,-0.0005376846,-0.13546324,-0.6307447,-3e-45
100199066,-1.4206171,0.20259412,nan,-0.0095202625,0.18117556,0.7,-0.05304763,0.6966586,0.8526165,-0.00072628143,0.009538036,-0.13426396,-0.6307447,-3e-45
100293960,-1.4206171,0.20259412,nan,-0.031515334,0.19128925,0.7,-0.10703129,0.2609092,0.057803914,-0.0015937965,0.003885183,-0.14602777,-0.6348371,-3e-45
100400333,-1.4206171,0.20259412,nan,-0.04621662,0.19464667,0.7,0.48775578,0.6632515,0.095615745,0.0072465767,0.0098539125,-0.14569612,-0.6377356,-3e-45
100495267,-1.4206171,0.20259412,nan,-0.05699315,0.18882298,0.7,-0.13300507,0.08093099,-0.10873523,-0.0020245784,0.0012319166,-0.14923923,-0.63596284,-3e-45
100601550,-1.4206171,0.20259412,nan,-0.074130304,0.19067968,0.7,-0.0908736,0.70279443,-0.28849643,-0.00140867,0.0108943125,-0.15201777,-0.64007396,-3e-45
100696544,-1.4206171,0.20259412,nan,-0.09441067,0.193984,0.7,-0.080569245,0.20441294,-1.0240203,-0.0013476185,0.003419055,-0.16401581,-0.6513487,-3e-45
100802567,-1.4206171,0.20259412,nan,-0.09713759,0.19265716,0.7,0.5610599,0.6844164,-0.8993192,0.009298804,0.011343271,-0.16253376,-0.6491054,-3e-45
100897889,-1.4206171,0.20259412,nan,-0.08757237,0.1841546,0.7,0.3527343,-0.12207407,-0.76652884,0.005772087,-0.0019976003,-0.16047126,-0.60576296,-3e-45
100993180,-1.4206171,0.20259412,nan,-0.073936194,0.17273785,0.7,0.51351726,0.38901275,-0.8395302,0.008472505,0.0064183096,-0.16179949,-0.61098063,-3e-45
101099077,-1.4206171,0.20259412,nan,-0.06566472,0.15732478,0.7,0.0704817,0.0662545,-1.1066265,0.0011936526,0.0011220621,-0.16619878,-0.58845055,-3e-45
101194509,-1.4206171,0.20259412,nan,-0.05801307,0.14516962,0.7,0.5323769,0.6095856,-1.4371848,0.009322091,0.01067404,-0.17171589,-0.58845055,-3e-45
101300406,-1.4206171,0.20259412,nan,-0.04662941,0.124582596,0.7,0.23334047,-0.056729928,-1.645998,0.0041740434,-0.0010147969,-0.17543648,-0.58845055,-3e-45
101395846,-1.4206171,0.20259412,nan,-0.039223615,0.106329784,0.7,0.48384368,0.21279907,-1.4018272,0.008506569,0.0037412706,-0.1724133,-0.5935432,-3e-45
101502012,nan,nan,nan,-0.0427264,0.08715224,0.7,0.11132425,0.39423043,-1.2402881,0.0019360927,0.0068562482,-0.17054868,-0.5829866,-3e-45
101597087,nan,nan,nan,-0.019032689,0.049640246,0.7,0.13794476,-0.037067115,-1.7978941,0.002522042,-0.0006776975,-0.1792634,-0.6045324,-3e-45
101692398,nan,nan,nan,0.0061629503,0.010908511,0.7,0.0769674,-0.52971,-1.5646629,0.0013773117,-0.009479023,-0.17549151,-0.6020866,-3e-45
101798317,nan,nan,nan,0.008925226,-0.0046928893,0.7,0.29831645,0.15125546,-0.811661,0.004957202,0.0025134513,-0.16296472,-0.60034037,-3e-45
101893666,nan,nan,nan,0.015922382,-0.010490863,0.7,0.43622655,0.48818377,-0.19945812,0.00683343,0.0076473337,-0.15361834,-0.600579,-3e-45
101999954,nan,nan,nan,0.03288216,-0.022501063,0.7,0.30209544,-0.1111217,-0.39675206,0.004834428,-0.0017782786,-0.15692882,-0.60419333,-3e-45
102095058,nan,nan,nan,0.062490795,-0.04323353,0.7,0.89434934,0.106705114,0.0036720932,0.013739691,0.001639287,-0.15065812,-0.6080665,-3e-45
102200900,nan,nan,nan,0.097140305,-0.067362376,0.7,0.4500247,-0.47878006,-0.53147674,0.0073221135,-0.007789977,-0.1595587,-0.60615766,-3e-45
102296384,nan,nan,nan,0.08729386,-0.060420662,0.7,0.06932306,1.0214151,-0.65996957,0.0011451973,0.016873488,-0.16200316,-0.5901649,-3e-45
102402198,nan,nan,nan,0.05711765,-0.039534125,0.7,-0.40972373,0.38791168,-1.0582316,-0.0070412313,0.006666384,-0.16852951,-0.6152577,-3e-45
102501557,nan,nan,nan,0.03247243,-0.022475876,0.7,-0.10530654,0.7174922,-0.97214204,-0.0018001011,0.012264752,-0.16763371,-0.6087122,-3e-45
102592856,nan,nan,nan,0.016727071,-0.011577684,0.7,0.23911257,-0.31895164,-1.2486733,0.0041995905,-0.005601823,-0.17224011,-0.6124018,-3e-45
102698918,nan,nan,nan,0.002420686,-0.001675484,0.7,1.1652185,-0.30538076,0.05164224,0.018040312,-0.0047280104,-0.15183026,-0.6407298,-3e-45
102794128,-1.3677031,0.25129855,nan,0.017664324,-0.016106615,0.7,0.3707909,0.07119325,2.2639022,0.004533911,0.00087052793,-0.11991116,-0.64106566,-3e-45
102900190,-1.3677031,0.25129855,nan,0.03974071,-0.034612805,0.7,0.45327035,0.19922991,2.5649407,0.005539496,0.0024348232,-0.11984734,-0.63650763,-3e-45
102995425,-1.3677031,0.25129855,nan,0.056255333,-0.053751543,0.7,0.7878014,-0.2625905,2.0876036,0.009605587,-0.0032017408,-0.11957207,-0.6401307,-3e-45
103101386,-1.3677031,0.25129855,nan,0.07998923,-0.077969745,0.7,0.8617735,-0.17275818,1.39574,0.011435525,-0.002292459,-0.13013104,-0.6487742,-3e-45
103196808,-1.3677031,0.25129855,nan,0.098974034,-0.1018302,0.7,0.6254773,-0.31497693,0.87174827,0.008823261,-0.004443204,-0.13833822,-0.64821,-3e-45
103302682,-1.3677031,0.25129855,nan,0.11869043,-0.12119411,0.7,0.4982317,0.25911582,0.43734425,0.0073474078,0.0038211728,-0.14461748,-0.6649929,-3e-45
103397988,-1.3677031,0.25129855,nan,0.12894511,-0.1393663,0.7,0.47996092,-0.3558932,-0.33829755,0.007667584,-0.005685548,-0.15666139,-0.6732761,-3e-45
103493737,-1.3677031,0.25129855,nan,0.14216985,-0.15930662,0.7,0.97307676,0.038300745,-0.16179042,0.015261355,0.0006006939,-0.15380277,-0.6780639,-3e-45
103599408,-1.3677031,0.25129855,nan,0.16076067,-0.17579855,0.7,0.42527008,-0.086611636,-0.20918593,0.006707492,-0.0013660656,-0.1546762,-0.67423767,-3e-45
103694847,-1.3677031,0.25129855,nan,0.17213696,-0.18098235,0.7,0.78111506,0.41542423,-0.35164812,0.0124738915,0.0066340505,-0.15660551,-0.672526,-3e-45
103800623,-1.3677031,0.25129855,nan,0.17821945,-0.18385355,0.7,0.62528336,-0.18865547,-0.18976462,0.009843997,-0.002970052,-0.15439051,-0.6772626,-3e-45
103896061,-1.3677031,0.25129855,nan,0.18342674,-0.1815112,0.7,0.68902165,0.082145326,0.043371275,0.010569406,0.0012600871,-0.15043029,-0.6866296,-3e-45
104001952,-1.3677031,0.25129855,nan,0.17804493,-0.17509814,0.7,0.45021567,0.40761364,-0.32334864,0.007165258,0.0064872387,-0.15607604,-0.6724564,-3e-45
104097323,-1.3677031,0.25129855,nan,0.17499243,-0.15692686,0.7,0.7107942,0.1862846,-0.73452234,0.011772239,0.0030852624,-0.1624184,-0.6782159,-3e-45
104192637,-1.3677031,0.25129855,nan,0.1624158,-0.14466266,0.7,0.17519195,0.037271455,-1.207972,0.003046475,0.0006481265,-0.17055105,-0.67963874,-3e-45
104298661,-1.3677031,0.25129855,nan,0.15105762,-0.12888047,0.7,0.5107664,0.13564563,-1.2090765,0.008910184,0.0023663016,-0.17107746,-0.6780866,-3e-45
104393869,-1.3677031,0.25129855,nan,0.1444842,-0.12425675,0.7,0.3977288,0.14777671,-0.4734456,0.0065012826,0.002415561,-0.1602999,-0.67499375,-3e-45
104499929,-1.3677031,0.25129855,nan,0.14118527,-0.1184594,0.7,0.14970659,-0.01973629,-0.7483802,0.0025193905,-0.00033213914,-0.1650575,-0.67197627,-3e-45
104595533,-1.3677031,0.25129855,nan,0.13043988,-0.116943054,0.7,0.50825226,0.26395953,-0.74073577,0.008539212,0.0044348184,-0.16476248,-0.6713842,-3e-45
104701200,-1.3677031,0.25129855,nan,0.12272356,-0.11175937,0.7,0.12886092,-0.14431599,-0.8946146,0.0022095533,-0.0024745583,-0.16813035,-0.6698541,-3e-45
104796746,-1.3677031,0.25129855,nan,0.115820475,-0.114332445,0.7,0.41677293,0.40706474,-0.39294773,0.0068019107,0.0066434685,-0.16004778,-0.6711851,-3e-45
104902492,-1.3677031,0.25129855,nan,0.10847176,-0.1135177,0.7,0.09909112,-0.027276583,-0.43501645,0.0016258939,-0.000447556,-0.16084738,-0.6785972,-3e-45
104997742,-1.3677031,0.25129855,nan,0.09739671,-0.11481452,0.7,0.58507806,0.09850854,0.33533072,0.008870729,0.0014935485,-0.14868578,-0.6790325,-3e-45
105093136,-1.3677031,0.25129855,nan,0.083515234,-0.11781774,0.7,0.45090857,0.057464413,0.60586214,0.006634472,0.00084550626,-0.14429404,-0.68148243,-3e-45
105199068,-1.3677031,0.25129855,nan,0.06981858,-0.11312238,0.7,-0.23734348,0.32700697,0.16154853,-0.0036655008,0.005050252,-0.15145245,-0.6984045,-3e-45
105294549,-1.3677031,0.25129855,nan,0.047821693,-0.1105802,0.7,0.15008684,0.71644694,0.08778042,0.0023372676,0.011157064,-0.1527192,-0.6868083,-3e-45
105400319,-1.3677031,0.25129855,nan,0.03730156,-0.10510793,0.7,0.041536264,-0.10065973,-0.217253,0.0006683268,-0.0016196353,-0.15773037,-0.6868083,-3e-45
105495788,-1.3677031,0.25129855,nan,0.038358282,-0.11448785,0.7,0.8418952,-0.084781185,-0.5077852,0.013919356,-0.0014017179,-0.1621362,-0.7075682,-3e-45
105601653,-1.3677031,0.25129855,nan,0.066795625,-0.12876748,0.7,0.64796877,-0.26302347,-0.5391599,0.010777152,-0.004374661,-0.16310756,-0.67739266,-3e-45
105697344,-1.3677031,0.25129855,nan,0.09655142,-0.15179487,0.7,1.0024557,0.045777082,0.03222338,0.015753834,0.000719398,-0.15411423,-0.67739266,-3e-45
105802916,-1.3677031,0.25129855,nan,0.13228719,-0.17408465,0.7,0.8655714,-0.37130976,-0.5434914,0.014366731,-0.00616299,-0.16277061,-0.67739266,-3e-45
105898672,-1.3677031,0.25129855,nan,0.16295521,-0.19725731,0.7,0.77333534,-0.12604582,0.23519064,0.011848649,-0.0019312097,-0.15025301,-0.67998344,-3e-45
105993616,-1.3677031,0.25129855,nan,0.17667145,-0.21200797,0.7,0.31523225,0.13206941,1.0098393,0.004438111,0.0018593868,-0.1380731,-0.7161995,-3e-45
106100196,-1.3677031,0.25129855,nan,0.17732795,-0.21238373,0.7,0.5371442,-0.107926145,1.0757854,0.007501724,-0.0015072902,-0.13696124,-0.7161995,-3e-45
106195001,-1.3677031,0.25129855,nan,0.16873644,-0.21351175,0.7,0.3665648,0.29145348,1.1726011,0.005055135,0.0040193074,-0.13524425,-0.7161995,-3e-45
106300895,-1.3677031,0.25129855,nan,0.1518233,-0.2027742,0.7,-0.12684499,0.114374004,1.3140213,-0.001720767,0.0015515869,-0.13300763,-0.7161995,-3e-45
106396227,-1.3677031,0.25129855,nan,0.12656213,-0.18311206,0.7,0.45333406,0.8020234,1.3303115,0.0061419574,0.010866146,-0.13286395,-0.7161995,-3e-45
106502208,-1.3677031,0.25129855,nan,0.10242314,-0.14813922,0.7,-0.11170362,0.05626774,0.9206818,-0.0015903043,0.00080107356,-0.13968638,-0.7161995,-3e-45
106597551,-1.3677031,0.25129855,nan,0.08183337,-0.1256443,0.7,0.43095207,0.3833026,1.4583392,0.0057616793,0.0051246225,-0.13111155,-0.7161995,-3e-45
106692828,-1.3677031,0.25129855,nan,0.06316793,-0.1052726,0.7,-0.112966076,0.41055217,1.1222919,-0.0015685364,0.005700526,-0.13616167,-0.7161995,-3e-45
106799165,-1.3677031,0.25129855,nan,0.03879078,-0.06680355,0.7,0.067342445,0.6363234,0.9248068,0.00095644733,0.009037537,-0.13928445,-0.7161995,-3e-45
106894166,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-0.7457451,0.0
107000541,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-0.7614832,0.0
107095490,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-0.8019862,0.0
107201441,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-0.87510586,0.0
107296858,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-0.9639831,0.0
107402657,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-0.87719625,0.0
107498147,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-0.74662143,0.0
107593389,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-0.8047434,0.0
107699424,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-0.88261336,0.0
107797395,nan,nan,nan,nan,nan,nan,0.0,0.0,100.0,-0.0,-0.0,-0.001,-0.91206753,0.0
