timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
102659892,102659561,0.03261722,0.09858276,-0.058288563
102661263,102660939,-0.019180859,-0.097904645,-0.046086133
102662555,102662228,0.18198508,-0.157491,-0.03335586
102663896,102663560,0.34445125,-0.009867097,-0.013459706
102665220,102664894,0.29315135,0.21000421,0.0012662612
102667903,102667560,0.022786796,0.29128093,0.014473252
102669141,102668812,0.09271451,0.14304148,0.012490424
102670473,102670144,0.2175285,0.0061348197,-0.004490914
102671808,102671477,0.2260514,-0.02475721,-0.029973326
102673139,102672810,0.12157896,0.08678149,-0.042940177
102674474,102674149,0.009691654,0.2648196,-0.02350861
102675884,102675554,0.0048292037,0.39633298,0.01611725
102677181,102676855,0.049366552,0.36310154,0.033509683
102678422,102678096,0.04592621,0.18946338,0.012431166
102679758,102679429,-0.011330319,-0.0056289844,-0.023026623
102681089,102680764,-0.02359336,-0.044923227,-0.042364113
102682423,102682096,0.01730835,0.1364505,-0.027932482
102683754,102683428,0.05906863,0.41026714,0.008959686
102685090,102684762,-0.021873934,0.467236,0.042601068
102686422,102686094,-0.17727123,0.24029894,0.045284178
102687754,102687428,-0.24033424,-0.061255667,0.027701765
