timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
101851200,101850584,0.9606794,-0.00954765,0.004949679,-0.2774517,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
101898636,101898098,0.9602027,-0.034271467,0.0007565168,-0.27719265,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
101951596,101951069,0.95999205,0.033930894,-0.017720638,-0.27739894,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
101999661,101998760,0.95954436,0.062497653,-0.009789031,-0.27435905,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
102052319,102051796,0.9596157,0.008429738,0.011157052,-0.28096673,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
102099930,102099409,0.958829,0.0051814825,0.0077247955,-0.28383172,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
102152921,102152376,0.9565873,0.055678938,-0.019865481,-0.2853874,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
102200607,102200038,0.95698124,0.030654043,-0.03255451,-0.28668362,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
102248278,102247715,0.954482,-0.046363283,-0.03434345,-0.29263496,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
102301260,102300719,0.9532084,-0.044124622,-0.04829124,-0.2951524,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
102348903,102348378,0.9524272,0.028213874,-0.06888557,-0.2955353,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
102401877,102401309,0.9526588,0.0505414,-0.05659779,-0.2944208,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
102449698,102449033,0.95249546,-0.0031227511,-0.009918606,-0.30437514,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
102501263,102496852,0.95123154,-0.0027993037,0.036047995,-0.30635166,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
102550239,102549712,0.9487827,0.07585029,0.054137144,-0.30187327,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
102597928,102597383,0.94591093,0.1027612,0.08359077,-0.29615086,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
102650911,102650307,0.9513928,0.0415139,0.10228505,-0.28751728,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
102698581,102698059,0.9554832,-0.007401297,0.049197115,-0.2908209,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
102751519,102750970,0.95430213,-0.0010721721,-0.041123543,-0.29599854,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
102799127,102798614,0.9498978,-0.013643,-0.07277391,-0.30366433,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
102852155,102851562,0.94996595,-0.026781889,-0.043919243,-0.30808866,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
102899907,102899333,0.9505355,0.02203198,-0.02563857,-0.30877128,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
102952738,102952215,0.94976354,0.046442434,-0.0070983698,-0.30942214,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
103000492,102999923,0.9501375,-0.007365953,0.012935623,-0.31147587,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
103048160,103047568,0.94989467,-0.03235874,0.003926873,-0.31086612,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
103101101,103100579,0.9496115,0.022521386,-0.030532379,-0.31112474,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
103148834,103148286,0.94959915,0.040802244,-0.03935783,-0.3082979,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
103201744,103201216,0.94909185,-0.023009134,-0.02846599,-0.3128656,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
103249597,103248939,0.9478948,-0.046923358,-0.042676896,-0.31220573,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
103302376,103301832,0.9494778,0.017686578,-0.064045,-0.30672058,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
103350430,103349519,0.95169514,0.055061035,-0.039334897,-0.29949534,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
103397682,103397164,0.95238733,0.0242143,0.0027311961,-0.30391544,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
103450825,103450149,0.95083797,-0.028170593,0.015797662,-0.30800018,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
103498425,103497864,0.9495815,0.0055128457,-0.013589407,-0.31317744,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
103551325,103550804,0.94616866,0.0400277,-0.055357706,-0.31638288,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
103599066,103598493,0.94381326,-0.012804249,-0.062189538,-0.32432267,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
103652046,103651467,0.9407581,-0.04186201,-0.040133156,-0.33408266,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
103699747,103699179,0.9417474,0.0133970985,-0.035733446,-0.33414897,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
103752668,103752125,0.9423326,0.038825966,-0.020835247,-0.33176458,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
103800286,103799764,0.9438374,-0.011290515,-0.005262021,-0.33017534,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
103848103,103847536,0.9435961,-0.01764938,-0.032308377,-0.32904574,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
103901007,103900418,0.94202393,0.030540239,-0.060652163,-0.3286024,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
103948659,103948119,0.9423297,0.0051446743,-0.04395772,-0.3317469,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
104001555,104001036,0.9393831,-0.047906015,-0.016377125,-0.3391108,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
104049636,104048790,0.9406749,-0.0064620217,-0.016424745,-0.3388499,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
104102348,104101830,0.93940264,0.074131794,-0.03365782,-0.33300823,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
104150120,104149374,0.94082934,0.07259407,-0.014352189,-0.33070284,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
104197596,104197054,0.9443171,0.002199262,0.011261682,-0.32883656,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
104250593,104250008,0.94491994,-0.012359206,0.003917951,-0.32704464,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
104298312,104297712,0.94432145,0.04135555,-0.022629373,-0.3256296,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
104351210,104350667,0.94536847,0.036757965,-0.020920655,-0.32324868,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
104398905,104398386,0.94541335,-0.011186154,-0.016937999,-0.32524082,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
104451899,104451294,0.94498086,0.022484653,-0.04065486,-0.32381004,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
104499592,104498971,0.94547266,0.05650923,-0.03958218,-0.31831035,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
104552467,104551949,0.9465205,0.011593644,-0.0054153493,-0.3223899,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
104600200,104599657,0.94520545,-0.0127405925,0.007488725,-0.32614166,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
104647915,104647334,0.9436728,0.03723316,-0.011656879,-0.32857192,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
104700846,104700284,0.94239736,0.056367796,-0.025533214,-0.3287219,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
104748612,104748061,0.94381386,-0.003967761,-0.018060636,-0.32995972,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
104801451,104800932,0.9436705,-0.004922095,-0.03111835,-0.3293833,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
104849155,104848636,0.9432713,0.043223463,-0.040684436,-0.32667387,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
104902168,104901573,0.9442928,0.023433255,-0.008865744,-0.3281518,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
104949894,104949341,0.942249,-0.009659188,0.009575944,-0.3346368,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
104997427,104996910,0.94172895,0.019535732,-0.011644317,-0.33560318,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
105050436,105049895,0.9425289,-0.0002578435,-0.028182115,-0.33293384,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
105098165,105097602,0.94115674,-0.04616987,-0.042669445,-0.33207184,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
105151175,105150653,0.9402052,-0.004598795,-0.07700143,-0.33175868,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
105198772,105198223,0.9405544,0.03664914,-0.08230819,-0.32747483,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
105251752,105251213,0.94158214,-0.0027812643,-0.0406082,-0.33431488,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
105299710,105298848,0.93978345,-0.023369161,0.005743729,-0.34092224,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
105352369,105351823,0.9396726,0.040667053,0.021682093,-0.3389567,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
105400028,105399502,0.93783265,0.078883484,0.040630203,-0.3355541,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
105447790,105447218,0.93865776,0.03064798,0.07652965,-0.3348516,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
105500732,105500145,0.940202,-0.024427438,0.08283789,-0.3294866,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
105548395,105547813,0.94183993,0.01637207,0.043691825,-0.33280718,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
105601342,105600794,0.9413582,0.05408057,0.0035553758,-0.33302784,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
105649058,105648507,0.94127536,0.006975653,-0.00061718473,-0.3375675,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
105701996,105701427,0.940685,-0.007906829,-0.0050363294,-0.33915165,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
105749770,105749160,0.94211227,0.03879923,-0.022265194,-0.3323003,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
105802626,105802108,0.94370687,0.039784316,-0.008854013,-0.32826242,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
105850278,105849749,0.94239867,0.0008407834,-0.019868819,-0.3339004,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
105898047,105897471,0.93837285,0.0029943555,-0.0737778,-0.3376453,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
105951043,105950426,0.9346217,0.0021588178,-0.10272472,-0.34047803,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
105998613,105998095,0.9328833,-0.03658666,-0.07187458,-0.35103318,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
106051672,106051120,0.9339028,-0.016746752,-0.03565908,-0.35534993,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
106099269,106098723,0.9334031,0.024926955,-0.04813781,-0.3547115,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
106152332,106151805,0.9326678,-0.00913978,-0.053467542,-0.35663518,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
106199962,106199421,0.93113935,-0.040556982,-0.05252154,-0.3585753,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
106252900,106252372,0.9292845,0.009740414,-0.07659641,-0.36120436,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
106300539,106300003,0.9293405,0.025600487,-0.072724864,-0.36108455,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
106348294,106347705,0.93018204,-0.026794322,-0.035992257,-0.36434597,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
106401173,106400653,0.9298224,-0.03283166,-0.012187715,-0.36633846,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
106448854,106448334,0.93097013,0.0302903,-0.02066485,-0.3632494,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
106501922,106501318,0.93158513,0.05342568,-0.0023225218,-0.3595685,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
106549543,106548943,0.9320474,0.011660634,0.014049775,-0.36187592,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
106602536,106601992,0.9302575,0.016909305,-0.018235328,-0.3660638,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
106650189,106649610,0.9285965,0.027580794,-0.0566343,-0.36570537,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
106697848,106697331,0.9280217,-0.018372547,-0.05380001,-0.36816278,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
106750969,106750321,0.92863584,-0.021406839,-0.027350867,-0.36936343,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
106798598,106798077,0.9290101,0.034850504,-0.022809276,-0.3677028,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
106851460,106850925,0.9296795,0.039393194,0.008929604,-0.36614832,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
106899228,106898600,0.93026453,-0.010625449,0.061342794,-0.36156878,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
106952125,106951526,0.9246864,-0.07181496,0.12184103,-0.3534862,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
106999837,106999312,0.91433805,-0.12582774,0.17520306,-0.34272045,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
107052739,107052179,0.89724195,-0.18442906,0.23288608,-0.3266602,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
107100392,107099874,0.87683284,-0.23612402,0.2829991,-0.30874133,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
107148147,107147564,0.85180455,-0.28646582,0.3310522,-0.28769922,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
107201125,107200578,0.8188569,-0.34065434,0.38160563,-0.2603943,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
107248708,107248184,0.7847803,-0.38737458,0.42407477,-0.23285471,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
107301698,107301171,0.74213755,-0.43682393,0.46772084,-0.19913332,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
107349992,107348848,0.69870836,-0.47725427,0.50576305,-0.16804412,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
107402365,107401835,0.69445443,-0.5629239,0.40656403,-0.18856171,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
107450050,107449522,0.63421935,-0.6627694,0.32510322,-0.22980563,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
107497796,107497164,0.57690513,-0.73049724,0.2676838,-0.24879645,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
107550835,107550188,0.5478972,-0.7450979,0.29729247,-0.2371813,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
107598449,107597828,0.5106813,-0.7648804,0.31096035,-0.2397216,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
107651330,107650763,0.4666308,-0.7795844,0.34041688,-0.24211645,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
107699048,107698475,0.42362422,-0.79839253,0.3596958,-0.23179959,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
107751981,107751385,0.37503517,-0.8125525,0.3868123,-0.22244816,0.99999756,-0.00025172863,0.0017616232,0.0013075777,3
107802358,107801887,0.31759456,-0.8386833,0.39477634,-0.1997388,0.9998932,-0.008946638,0.0014886309,0.011459601,4
