timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
104970552,1.6148181,0.044010606,-0.085015476,5437,0,-5.552069,-1.5407407,-10.54301,5437,0,0,1,1
104975743,1.7294666,-0.8160053,-0.15430272,5191,0,5.097158,-0.5669873,-10.580413,5191,0,0,1,1
104981076,1.6979703,-0.11521361,0.06259733,5333,0,0.11251617,3.8509998,-12.570363,5333,0,0,1,1
104986372,2.073298,-0.79375756,0.108647324,5296,0,-2.8185585,-4.1376004,-10.691379,5296,0,0,1,1
104991614,1.5462636,-0.45031804,-0.21558012,5242,0,0.7797676,3.6816568,-6.8138685,5242,0,0,1,1
104996910,1.8519287,-0.83229727,0.2708553,5296,0,-4.2180734,-3.7738101,-13.375906,5296,0,0,1,1
105002239,1.1533014,-0.4217773,-0.021326708,5329,0,3.17507,2.4739456,-9.41755,5329,0,0,1,1
105007572,1.1021384,-0.91569006,0.1293895,5333,0,-3.8231719,-0.17686865,-10.41274,5333,0,0,1,1
105012812,0.5186888,-0.74819124,0.31690133,5240,0,6.4950814,1.9416751,-15.457625,5240,0,0,1,1
105018097,0.17340289,-0.93156844,-0.048976768,5285,0,-3.9574096,2.8248334,-3.9716573,5285,0,0,1,1
105023430,-0.2643614,-0.48306176,0.21067807,5333,0,-4.402115,-0.767083,-23.20715,5333,0,0,1,1
105028720,-0.7797773,-1.3509587,0.093223915,5290,0,2.9256814,-0.38235536,0.7796034,5290,0,0,1,1
105034002,-1.2771542,-0.6327453,0.083358325,5282,0,-3.088031,2.3734028,-21.17132,5282,0,0,1,1
105039336,-1.5229266,-0.7476568,0.04378911,5334,0,1.7956209,-2.154447,-5.241328,5334,0,0,1,1
105044562,-1.8935852,-1.3506731,0.1534658,5226,0,2.5246441,3.2595842,-9.491781,5226,0,0,1,1
105049895,-2.2032697,-0.7731377,0.22157948,5333,0,-0.893325,-0.38908803,-14.01742,5333,0,0,1,1
105055226,-2.239513,-1.1673484,-0.10427398,5331,0,-3.4216173,-6.6823487,-4.959999,5331,0,0,1,1
105060557,-2.3165083,-1.0905217,0.3433925,5331,0,2.3930118,6.4490623,-12.0471735,5331,0,0,1,1
105065797,-2.182085,-0.99229044,-0.072410524,5240,0,-4.0110455,-3.667314,-2.8938587,5240,0,0,1,1
105071173,-2.3237605,-1.3838934,0.24298269,5376,0,5.775191,-1.2158132,-14.466022,5376,0,0,1,1
105076343,-1.5373762,-0.9294248,-0.07662739,5170,0,-3.6510785,4.8168,-2.612743,5170,0,0,1,1
105081688,-1.8449942,-1.3808885,0.21374635,5345,0,1.9240047,-7.387385,-18.480694,5345,0,0,1,1
105086979,-0.964248,-1.403163,-0.25481263,5291,0,3.2883596,-4.5520625,-0.9028371,5291,0,0,1,1
105092311,-0.8960751,-0.6864992,0.4744162,5332,0,-12.393302,5.9563975,-19.068903,5332,0,0,1,1
105097602,-0.23725958,-1.8822441,-0.49451622,5291,0,8.727451,-3.0666595,0.03670786,5291,0,0,1,1
105102858,0.21703763,-0.8955896,0.10091928,5256,0,-3.107348,-3.2059722,-18.276482,5256,0,0,1,1
105108189,0.8381641,-0.50144035,-0.10071766,5331,0,0.60480815,-1.5356644,-14.996911,5331,0,0,1,1
105113440,0.97158635,-1.6368598,-0.10288576,5251,0,2.0010872,2.791722,0.23306985,5251,0,0,1,1
105118772,1.5729151,-1.0120705,-0.351781,5332,0,1.573317,-6.5103245,-15.744895,5332,0,0,1,1
105124105,2.1383913,-0.53555787,-0.065331504,5333,0,-4.589477,-1.0898802,-7.1467204,5333,0,0,1,1
105129345,2.400159,-0.62892103,-0.2915923,5240,0,0.8131174,0.7040993,-16.234436,5240,0,0,1,1
105134678,2.3954911,-0.6877972,-0.20077126,5333,0,-3.1843357,1.0512843,1.4236903,5333,0,0,1,1
105139924,2.5287454,-0.7014519,-0.3020154,5246,0,8.154775,1.5926968,-12.132414,5246,0,0,1,1
105145255,3.1609313,0.28969386,-0.16426045,5331,0,-6.178624,-5.420587,-6.2911515,5331,0,0,1,1
105150653,2.7322779,-0.70552623,-0.16080055,5398,0,7.7032495,0.775054,-7.3872833,5398,0,0,1,1
105155832,2.6373296,-0.08698572,-0.003693712,5179,0,-8.810689,2.27788,-5.805669,5179,0,0,1,1
105161159,2.9497855,0.18949066,-0.23831414,5327,0,1.2472597,-5.158816,-11.42786,5327,0,0,1,1
105166400,2.1908834,0.15997711,0.1517482,5241,0,0.11568627,7.9110694,0.34140378,5241,0,0,1,1
105171807,2.218906,0.0921411,-0.15930362,5407,0,4.9636617,-1.9310882,-13.305142,5407,0,0,1,1
105177057,2.183618,0.65805155,0.19258323,5250,0,-3.2483788,-2.5812154,-10.276317,5250,0,0,1,1
105182319,1.0931752,0.27965656,-0.013073015,5262,0,0.7026656,2.7403743,-4.181119,5262,0,0,1,1
105187630,1.6202773,0.3307701,0.14663538,5311,0,-0.3576905,-1.2357752,-14.210244,5311,0,0,1,1
105192939,0.30062455,1.3011496,-0.07218994,5309,0,-5.6128707,5.332353,-5.943459,5309,0,0,1,1
105198223,0.22344695,0.36086836,0.059324473,5284,0,5.6247315,-3.681728,-16.152565,5284,0,0,1,1
105203497,-0.0746502,1.0369467,-0.027115162,5274,0,1.5905697,0.81364924,-3.7617729,5274,0,0,1,1
105208830,-0.72334415,0.48035982,0.06029458,5333,0,-0.75378966,3.5451698,-15.105051,5333,0,0,1,1
105214077,-1.4020382,1.5010945,-0.049044453,5247,0,-0.07228086,0.30556807,-10.905012,5247,0,0,1,1
105219454,-1.5897758,0.6773858,-0.3374568,5377,0,-3.7280369,-4.4554267,-7.351187,5377,0,0,1,1
105224746,-1.6922295,0.89209837,-0.056651503,5292,0,-0.6285991,6.130063,-15.440053,5292,0,0,1,1
105229988,-2.7608573,1.1498538,-0.11469525,5242,0,3.0152838,2.5843945,-7.5995536,5242,0,0,1,1
105235318,-2.5207148,0.9239269,-0.6458179,5330,0,0.89347076,-6.36362,-12.675185,5330,0,0,1,1
105240628,-2.556676,1.0578766,-0.08595912,5310,0,-0.87135863,4.4302907,-5.6261415,5310,0,0,1,1
105245935,-3.2010865,0.9573628,-0.38447165,5307,0,0.4280458,-3.5631955,-7.894429,5307,0,0,1,1
105251213,-2.9311423,1.2065558,-0.29846773,5278,0,-4.55903,0.11057672,-11.339873,5278,0,0,1,1
105256509,-2.4636285,1.0042841,-0.54138476,5296,0,4.466741,3.086924,-5.8417435,5296,0,0,1,1
105261829,-3.0646646,1.5692496,-0.18141015,5320,0,-7.0514,-4.5875616,-11.85094,5320,0,0,1,1
105267069,-1.9376223,1.3887534,-0.4701885,5240,0,9.705986,-1.609673,-9.406186,5240,0,0,1,1
105272401,-2.4008386,0.9604397,-0.14201322,5332,0,-3.2277262,1.9197462,-1.0006379,5332,0,0,1,1
105277646,-1.6059643,2.3350787,-0.35997078,5245,0,-1.6088066,-7.9800897,-23.579435,5245,0,0,1,1
105283065,-0.7623267,1.5745301,0.11515268,5419,0,-1.8372624,9.56848,-1.5566555,5419,0,0,1,1
105288253,-1.3769103,0.84165394,-0.34296292,5188,0,3.0934305,-7.833345,-7.3249574,5188,0,0,1,1
105293583,-0.056089886,2.5463934,0.01101278,5330,0,-1.8084971,-7.6416903,-17.39628,5330,0,0,1,1
105298848,0.28187275,1.6196605,-0.19466622,5265,0,1.5635911,4.4317727,-8.274672,5265,0,0,1,1
105304179,0.6282066,1.4107558,-0.050032552,5331,0,-1.2698733,0.625906,-9.98143,5331,0,0,1,1
105309469,1.0413109,1.727594,-0.01719166,5290,0,1.4694641,-3.4798,-9.180309,5290,0,0,1,1
105314715,1.5931065,1.8497115,0.14590283,5246,0,-6.759092,-3.855517,-14.308579,5246,0,0,1,1
105320047,2.089096,1.21026,-0.07515026,5332,0,4.4700127,0.61358255,-3.6719391,5332,0,0,1,1
105325378,2.091398,1.732531,0.20306994,5331,0,-1.1089021,1.8277357,-12.636862,5331,0,0,1,1
105330685,2.460448,1.3628248,0.19037406,5307,0,3.2549982,-3.7908072,-8.063779,5307,0,0,1,1
105335933,2.7308304,1.1431165,0.1786557,5248,0,-3.0530849,2.508162,-6.3002353,5248,0,0,1,1
105341218,2.6552153,1.1632416,0.08855185,5285,0,-4.794379,-6.2387743,-9.871937,5285,0,0,1,1
105346551,2.9481905,1.5672952,0.43063697,5333,0,1.2847599,7.061648,-4.372336,5333,0,0,1,1
105351823,2.3685324,0.6961005,0.013501645,5272,0,0.21396449,-4.404721,-10.484731,5272,0,0,1,1
105357200,2.787565,1.6030649,0.3439808,5377,0,1.1841698,0.9237698,-7.8789887,5377,0,0,1,1
105362455,2.2330778,0.9941336,0.1736114,5255,0,-0.19529076,3.2335062,-9.144118,5255,0,0,1,1
105367711,1.9435078,1.1394387,0.22016366,5256,0,0.03996447,-3.1623108,-3.8769076,5256,0,0,1,1
105373127,1.9580494,1.4267062,0.011307822,5416,0,-3.411219,-0.17093341,-18.255684,5416,0,0,1,1
105378367,0.8908949,1.3221189,0.18962955,5240,0,-1.2437694,3.5734694,-0.21687503,5240,0,0,1,1
105383608,1.326497,0.90402263,-0.047752656,5241,0,1.9174994,-2.5402758,-13.941086,5241,0,0,1,1
105388895,0.14907461,2.0362825,0.18273306,5287,0,0.66271704,6.1447973,-10.973766,5287,0,0,1,1
105394170,-0.05466348,0.75804627,-0.3567271,5275,0,-0.37592715,-6.337438,-6.17912,5275,0,0,1,1
105399502,-0.14080635,1.412303,0.21246463,5332,0,1.7746382,5.2824497,-15.538319,5332,0,0,1,1
105404833,-1.546971,1.3604474,-0.13905384,5331,0,-3.7239666,-0.27573222,-3.8076513,5331,0,0,1,1
105410079,-0.9744317,1.0833595,-0.3013942,5246,0,1.2605225,-1.440984,-16.918684,5246,0,0,1,1
105415415,-1.8474413,1.0142634,0.055032294,5336,0,-2.170635,6.031513,-1.4124048,5336,0,0,1,1
105420740,-2.5371034,0.9537949,-0.22664072,5325,0,2.4651077,-4.8954268,-19.477722,5325,0,0,1,1
105425980,-2.4452221,0.6073074,-0.29588085,5240,0,3.9908679,-1.0558538,0.71139,5240,0,0,1,1
105431313,-2.5997608,0.748875,-0.18166128,5333,0,-7.7467494,3.5088387,-15.657175,5333,0,0,1,1
105436553,-3.3114254,0.26634568,0.059937216,5240,0,3.3699157,0.88015777,-4.5084324,5240,0,0,1,1
105441890,-3.216228,0.28424883,-0.3753216,5337,0,-2.510454,-3.537494,-8.552086,5337,0,0,1,1
105447218,-3.193212,0.20630029,-0.09600589,5328,0,-1.1441802,5.1136675,-11.886431,5328,0,0,1,1
105452499,-3.3549993,-0.21934141,-0.11864577,5281,0,4.1448407,-3.7643945,-4.6936154,5281,0,0,1,1
105457742,-3.1869884,-0.17873749,0.062181257,5243,0,-6.3117785,-0.95488524,-10.046484,5243,0,0,1,1
105463082,-3.3065035,-0.21013382,-0.17341901,5340,0,2.9063528,-1.1212324,-8.42133,5340,0,0,1,1
105468372,-2.5076041,-0.45985883,0.23380673,5290,0,-0.994946,3.0379229,-8.830709,5290,0,0,1,1
105473705,-2.881767,-0.5443696,-0.008117807,5333,0,-5.237008,-6.189237,-12.413239,5333,0,0,1,1
105478945,-1.7479094,-0.5249053,-0.07954327,5240,0,8.081067,4.783404,-8.62103,5240,0,0,1,1
105484332,-1.8613224,-0.5817438,0.30588782,5387,0,-4.7872386,-7.696606,-12.350888,5387,0,0,1,1
105489573,-1.3073232,-0.97702616,-0.09248711,5241,0,-1.9947828,-5.649242,-12.766375,5241,0,0,1,1
105494904,-0.34904382,-0.6739622,0.082206376,5331,0,-0.35099053,4.591642,-8.9040785,5331,0,0,1,1
105500145,-0.027454324,-0.4210471,0.24013548,5241,0,0.3146487,1.6466942,-23.987276,5241,0,0,1,1
105505429,0.63501537,-1.303338,-0.11702381,5284,0,2.6263313,-2.2317681,3.7921963,5284,0,0,1,1
105510771,0.5732701,-0.95977145,-0.0036788082,5342,0,-2.1421964,-12.528033,-20.580597,5342,0,0,1,1
105516074,1.8500004,-0.11562236,-0.086826704,5303,0,-0.68859375,3.3968976,-14.532502,5303,0,0,1,1
105521319,2.2533581,-1.427415,-0.004006104,5245,0,0.45719227,5.255998,-3.9829693,5245,0,0,1,1
105526651,2.0963907,-1.1983013,-0.045330904,5332,0,1.121944,-6.0061812,-11.667175,5332,0,0,1,1
105531998,2.676932,-0.6017593,0.029383432,5347,0,-3.9834764,-6.0908613,-14.067631,5347,0,0,1,1
105537239,3.1422608,-1.1654446,-0.025922915,5241,0,3.2118382,4.104866,-4.840997,5241,0,0,1,1
105542573,2.865377,-1.0372617,0.078439035,5334,0,1.4378593,2.2249496,-5.6129594,5334,0,0,1,1
105547813,3.386644,-1.0547473,0.14645354,5240,0,-6.9724126,-2.7449296,-13.962624,5240,0,0,1,1
105553140,3.0863175,-0.9407992,0.0067250137,5327,0,6.927408,2.4721422,-3.4539027,5327,0,0,1,1
105558380,2.937081,-1.3546113,0.19286573,5240,0,-8.48096,-4.382091,-9.576842,5240,0,0,1,1
105563712,3.0350416,-0.57104933,0.058215793,5332,0,6.0765724,2.2454534,-7.898876,5332,0,0,1,1
105569045,2.4368296,-1.4649243,0.20960815,5333,0,-3.2341044,1.1915534,-9.060667,5333,0,0,1,1
105574334,2.4063628,-0.65202546,0.21020482,5289,0,4.4416184,-0.28030887,-7.548717,5289,0,0,1,1
105579652,1.7649919,-1.0157259,0.015518475,5318,0,-7.300225,3.0924175,-12.002747,5318,0,0,1,1
105584893,1.4891028,-1.0015845,0.28080177,5241,0,5.558292,0.69392806,-12.236111,5241,0,0,1,1
105590193,1.24347,-1.0060176,-0.19406126,5300,0,-3.2323956,-4.1947603,-0.8351619,5300,0,0,1,1
105595555,0.20088567,-0.5506007,0.40453774,5362,0,-0.7127408,4.4974833,-25.724928,5362,0,0,1,1
105600794,-0.19703409,-1.0495228,-0.2206682,5239,0,3.969946,-1.0936646,0.6464053,5239,0,0,1,1
105606126,-0.037299145,-1.0059446,-0.025541177,5332,0,-2.7086232,5.189428,-19.288162,5332,0,0,1,1
105611367,-1.0276743,-0.62108904,-0.001562135,5241,0,-1.1202286,1.7098397,-8.388153,5241,0,0,1,1
105616837,-1.7757539,-1.0339463,-0.16248284,5470,0,-0.94057643,-6.670843,-13.187583,5470,0,0,1,1
105621991,-1.5194851,-0.82989556,-0.15821968,5154,0,0.59861773,1.8649915,-11.567326,5154,0,0,1,1
105627323,-2.0184312,-0.76544476,-0.2288521,5332,0,2.7522995,4.8497634,-11.812899,5332,0,0,1,1
105632563,-2.5714748,-0.9336124,-0.09020968,5240,0,-3.3820148,-1.1718273,-12.814887,5240,0,0,1,1
105637894,-2.285808,-0.7596592,-0.33711976,5331,0,4.66563,-1.1739016,-9.117727,5331,0,0,1,1
105643175,-2.5290816,-0.7085475,-0.25144145,5281,0,-6.605189,-4.06004,-11.553382,5281,0,0,1,1
105648507,-2.4828148,-0.90152884,-0.2053643,5332,0,8.479869,5.4396276,-11.665705,5332,0,0,1,1
105653798,-2.1693807,-0.23355201,-0.30695802,5291,0,-11.159643,-6.029348,-8.720807,5291,0,0,1,1
105659084,-1.9556358,-0.8069709,-0.20261867,5286,0,8.771862,3.7675025,-12.024544,5286,0,0,1,1
105664368,-1.9292624,-0.6812381,-0.20057662,5284,0,-2.7070866,-2.1956909,-3.3920085,5284,0,0,1,1
105669701,-0.8018543,0.62203085,-0.2532537,5333,0,-0.9715402,-5.5230656,-31.796717,5333,0,0,1,1
105674943,-0.8899328,-1.1491473,0.14770633,5242,0,4.2371554,4.9978004,12.207429,5242,0,0,1,1
105680274,-0.73922926,-0.5547708,-0.21410531,5331,0,-2.5540404,-9.469614,-21.97621,5331,0,0,1,1
105685580,0.6382151,0.4889054,-0.04741174,5306,0,-2.6256676,2.0614269,-11.9859,5306,0,0,1,1
105690890,0.70201087,-0.47599834,0.3229688,5310,0,1.625322,2.2817261,-6.451367,5310,0,0,1,1
105696139,0.5956315,-0.7806781,0.0035445942,5249,0,-0.1632582,-7.045093,-11.625263,5249,0,0,1,1
105701427,1.7893082,0.0072530815,0.12158037,5288,0,0.080455065,-1.442895,-12.384031,5288,0,0,1,1
105706796,1.9375904,-0.05689873,0.30909887,5369,0,-0.7464078,2.8288558,-9.610147,5369,0,0,1,1
105712037,1.8179202,-0.61813855,0.20015086,5241,0,2.7115595,0.59376746,-3.5654569,5241,0,0,1,1
105717368,2.3441472,-0.059832927,0.21787414,5331,0,-5.268805,-3.9744735,-16.498234,5331,0,0,1,1
105722609,2.5919986,-0.017350366,0.11501969,5241,0,1.0856869,-2.964272,-2.7054965,5241,0,0,1,1
105727943,2.0385125,-0.31896845,0.5520927,5334,0,1.1593226,9.554635,-7.47926,5334,0,0,1,1
105733239,2.3154593,0.19734116,-0.07977057,5296,0,1.71897,-9.163142,-8.417572,5296,0,0,1,1
105738496,2.2906837,0.0040224125,0.68231654,5257,0,-3.040363,5.815871,-8.815845,5257,0,0,1,1
105743831,1.6760975,0.09624662,0.121942714,5335,0,2.5102937,-1.4321308,-2.256712,5335,0,0,1,1
105749160,1.7740545,0.5746573,0.33311075,5329,0,-4.880209,-2.7625022,-17.842743,5329,0,0,1,1
105754392,1.298345,0.06993763,0.14064316,5232,0,2.0988212,5.063246,3.5066342,5232,0,0,1,1
105759725,1.1526932,0.77048844,0.43200785,5333,0,0.6706589,1.8914907,-15.419664,5333,0,0,1,1
105765056,0.3850105,0.654215,-0.00947285,5331,0,-1.4356301,-6.839175,-8.2102165,5331,0,0,1,1
105770320,0.6131223,0.39546648,0.32546607,5264,0,5.5492487,4.9203033,-5.19943,5264,0,0,1,1
105775580,-0.20537414,0.6986493,0.15572655,5260,0,-6.489362,1.9862134,-9.605333,5260,0,0,1,1
105780939,-0.3271739,0.85783905,0.31843975,5359,0,3.5614014,1.4433094,-14.319493,5359,0,0,1,1
105786238,-0.6648433,0.45981118,-0.10292114,5299,0,-3.6400728,-6.266421,0.87770045,5299,0,0,1,1
105791478,-0.9166504,0.48552427,0.35078534,5240,0,2.3265505,6.037677,-21.352665,5240,0,0,1,1
105796855,-1.4340245,0.36527708,-0.050650716,5377,0,1.3629321,-3.318678,2.954022,5377,0,0,1,1
105802108,-1.2299666,0.16527306,-0.075859696,5253,0,-1.786865,-2.0217392,-15.341024,5253,0,0,1,1
105807426,-1.6332242,-0.042190053,0.23836352,5318,0,0.14350933,10.305756,-10.141032,5318,0,0,1,1
105812669,-1.9370698,-0.32734025,-0.23922534,5243,0,-1.9286209,-9.0207405,-7.0720077,5243,0,0,1,1
105818052,-1.3822213,-0.38599733,-0.26822722,5383,0,-1.0801988,-1.1589072,-16.649874,5383,0,0,1,1
105823257,-1.9320722,-0.8043245,0.09783529,5205,0,-0.99491686,4.206644,-3.052943,5205,0,0,1,1
105828637,-1.6875682,-1.012902,-0.31373563,5380,0,2.1447544,-5.0527706,-18.260862,5380,0,0,1,1
105833895,-1.1738591,-1.2431779,-0.39254883,5258,0,-1.2719134,-3.473185,-11.114264,5258,0,0,1,1
105839338,-1.0785676,-1.3135744,-0.09249499,5443,0,-0.7844094,7.0905485,-11.98504,5443,0,0,1,1
105844509,-1.3423902,-1.8852639,-0.119885355,5171,0,-2.3306458,-4.7977924,-11.56442,5171,0,0,1,1
105849749,-0.38604894,-1.8630097,-0.8077652,5240,0,-1.2455266,-5.0067306,-14.726979,5240,0,0,1,1
105855036,-0.15201347,-1.5153956,0.25559518,5287,0,-0.7009542,2.2587602,-20.095562,5287,0,0,1,1
105860367,0.01915264,-2.3527088,-0.6101694,5331,0,4.03046,2.3005645,-2.0530431,5331,0,0,1,1
105865659,0.19066574,-2.3785641,-0.11956563,5292,0,-2.9761648,-6.353722,-18.439178,5292,0,0,1,1
105870990,1.1883376,-1.4052209,-0.40302017,5331,0,0.1743077,-4.798952,-20.068108,5331,0,0,1,1
105876241,0.96558654,-2.4640422,-0.029144157,5251,0,-3.1672668,5.615611,-4.068935,5251,0,0,1,1
105881572,0.87856185,-2.750738,-0.18918677,5331,0,4.535102,1.5853997,-10.144229,5331,0,0,1,1
105886834,1.6718886,-1.2840087,-0.34943044,5262,0,-5.5408506,-8.828338,-23.242031,5262,0,0,1,1
105892136,1.7189533,-2.0528316,-0.0052965987,5302,0,0.55306935,6.6390867,-0.12054011,5302,0,0,1,1
105897471,1.0262603,-2.730346,-0.3740455,5335,0,5.9114065,-3.34398,-12.617356,5335,0,0,1,1
105902708,1.8572828,-0.86231047,-0.011679058,5237,0,-3.799628,-2.1189492,-18.36123,5237,0,0,1,1
105908079,1.335554,-2.166634,-0.3523943,5371,0,1.8439142,1.7639862,-2.6433702,5371,0,0,1,1
105913319,0.76555556,-1.9254001,0.13923198,5240,0,-0.7470851,2.004066,-12.4493685,5240,0,0,1,1
105918651,1.1693242,-0.47552118,-0.39870983,5332,0,-4.4658866,-1.2021319,-20.718348,5332,0,0,1,1
105923947,0.5817364,-1.8944273,0.011666848,5296,0,5.3171387,1.1978993,-1.4804522,5296,0,0,1,1
105929300,0.1017878,-0.9084257,-0.088504046,5353,0,-0.6602932,0.62691057,-13.864288,5353,0,0,1,1
105934503,0.12186465,-0.71791536,-0.14581461,5203,0,-1.3467548,-1.8031393,-17.557156,5203,0,0,1,1
105939854,-1.0401785,-0.40100893,0.043769497,5351,0,4.79523,3.2639608,-6.592039,5351,0,0,1,1
105945108,-0.6926707,-0.72308576,-0.50313956,5254,0,-3.3875892,-0.053461317,-16.895739,5254,0,0,1,1
105950426,-0.8985862,-0.43212473,0.13222237,5318,0,1.4977592,3.0035825,-10.069024,5318,0,0,1,1
105955715,-1.986088,-0.22780176,-0.6835142,5289,0,0.13068947,-4.809499,-8.390567,5289,0,0,1,1
105961048,-1.5220186,0.6250838,0.043369073,5333,0,-4.6926208,1.9833622,-28.793419,5333,0,0,1,1
105966319,-2.174469,-0.35575947,-0.50281495,5271,0,7.295533,-0.996945,6.1510077,5271,0,0,1,1
105971588,-2.0937228,0.6198974,-0.13041662,5269,0,-6.7270217,-1.7497663,-23.715195,5269,0,0,1,1
105976891,-1.8338003,1.290941,-0.30634928,5303,0,3.994784,3.926354,-14.160419,5303,0,0,1,1
105982223,-2.857455,0.017077537,-0.32679078,5332,0,1.7992126,1.1842128,2.0042179,5332,0,0,1,1
105987465,-1.4260052,1.8118175,-0.12864122,5242,0,-1.6639218,-5.873416,-29.015429,5242,0,0,1,1
105992796,-1.7831236,1.679478,-0.34518322,5331,0,0.420303,-2.5222478,-1.1448218,5331,0,0,1,1
105998095,-2.415754,0.34141883,0.09806548,5299,0,3.167324,5.6882224,-7.504464,5299,0,0,1,1
106003337,-0.93274975,2.3246257,-0.47426316,5242,0,-0.6005514,-8.948069,-17.637224,5242,0,0,1,1
106008670,-1.0523632,1.9621967,0.1714722,5333,0,-3.28268,5.1667295,-11.482348,5333,0,0,1,1
106014000,-0.8751223,1.1800921,-0.2891077,5330,0,5.981336,-1.0900098,-2.5764194,5330,0,0,1,1
106019313,-0.46009097,1.6511893,0.06103463,5313,0,-4.7830925,-5.9231496,-15.066575,5313,0,0,1,1
106024553,0.057945274,1.9249413,-0.13273738,5240,0,-1.2438253,-3.5206943,-15.152783,5240,0,0,1,1
106029889,0.70631814,1.522359,-0.11148571,5336,0,2.7042134,4.644521,-3.5121462,5336,0,0,1,1
106035126,0.29140547,1.09674,-0.07971849,5237,0,-1.5784732,-1.9157726,-10.718106,5237,0,0,1,1
106040580,1.3017875,1.8042898,-0.22319193,5454,0,-4.6733384,-5.2972364,-18.941088,5454,0,0,1,1
106045741,1.7595681,0.8502753,-0.26362702,5161,0,7.940396,1.4960058,1.0560801,5161,0,0,1,1
106051120,1.258715,1.1584636,0.22243753,5379,0,-8.670056,0.6976051,-17.469116,5379,0,0,1,1
106056368,2.248864,0.74197876,-0.4076129,5248,0,5.016121,-3.4918556,-3.4065845,5248,0,0,1,1
106061644,1.6475897,0.6323305,0.20182177,5276,0,-8.204196,1.1080124,-11.005468,5276,0,0,1,1
106066942,2.4204879,0.58537173,-0.16646028,5298,0,9.020662,-3.7843957,-11.073135,5298,0,0,1,1
106072274,1.9130559,0.24262609,0.20554283,5332,0,-7.2163725,5.0561132,-5.6163135,5332,0,0,1,1
106077519,1.9240843,-0.12986366,-0.074621245,5245,0,1.9583383,0.81222063,-9.22581,5245,0,0,1,1
106082889,2.2108648,0.3071051,-0.21348251,5370,0,-5.036869,-6.65013,-6.7534623,5370,0,0,1,1
106088136,1.4771945,-0.6300176,0.30612797,5247,0,3.1767461,7.581875,-14.020107,5247,0,0,1,1
106093435,1.229966,-0.10133746,-0.30816305,5299,0,-1.9276917,-8.505872,-2.016686,5299,0,0,1,1
106098723,1.3163931,-0.45547605,0.12571849,5288,0,1.0381755,7.82319,-17.2784,5288,0,0,1,1
106104055,0.5129454,-0.534966,0.09167374,5332,0,-1.4840274,5.841929,-5.770429,5332,0,0,1,1
106109357,0.12354635,-0.81793356,-0.106126465,5302,0,0.47185788,-9.912508,-10.237837,5302,0,0,1,1
106114602,0.18376249,-0.3241024,-0.08369616,5245,0,-3.8929584,3.505279,-14.576609,5245,0,0,1,1
106119973,-1.0673796,-0.72056854,0.13425232,5371,0,-1.0990388,5.6161838,-8.672122,5371,0,0,1,1
106125214,-0.76684314,-0.966976,-0.06825911,5241,0,3.7327852,-5.389654,-11.97495,5241,0,0,1,1
106130558,-1.5372226,-0.16825576,0.053590182,5344,0,2.297411,2.5528593,-10.665873,5344,0,0,1,1
106135798,-2.0261188,-0.8958085,-0.1250951,5240,0,-4.4315386,-0.52154034,-12.651639,5240,0,0,1,1
106141130,-1.8109741,-0.7977732,0.21751952,5332,0,1.3964887,3.5855913,-10.126934,5332,0,0,1,1
106146373,-2.563628,-0.32139015,-0.040763363,5243,0,-0.8082158,-1.8565483,-8.310918,5243,0,0,1,1
106151805,-2.3419442,-0.9069091,-0.04363056,5432,0,-1.5563087,-3.123212,-13.720008,5432,0,0,1,1
106156994,-2.2533545,-0.33834842,0.17047217,5189,0,1.3005204,1.7082373,-4.184036,5189,0,0,1,1
106162325,-2.6420121,-0.7371697,-0.24344005,5331,0,0.07620444,-3.618447,-14.948597,5331,0,0,1,1
106167568,-1.7692769,-0.3016615,0.348256,5243,0,2.4532702,3.8060446,-7.7490716,5243,0,0,1,1
106172899,-1.9877367,-0.8435039,-0.28081876,5331,0,-3.3427732,-5.542386,-8.884393,5331,0,0,1,1
106178154,-1.5319189,-0.34184244,0.057641562,5255,0,2.197994,3.274651,-8.711686,5255,0,0,1,1
106183486,-0.8872281,-0.35938397,-0.05410149,5332,0,-4.63671,-6.841082,-19.640316,5332,0,0,1,1
106188817,-0.38692212,-0.4565869,-0.068420924,5331,0,0.6536017,2.3443673,-6.050483,5331,0,0,1,1
106194059,-0.53112584,-0.9141391,-0.11282176,5242,0,4.871539,-2.7345953,-3.0893056,5242,0,0,1,1
106199421,0.63855976,0.3788554,-0.28417128,5362,0,-1.8468187,-5.332221,-26.311476,5362,0,0,1,1
106204664,1.1768886,-0.40212587,-0.14044002,5243,0,-1.3055195,6.646383,-2.3543568,5243,0,0,1,1
106209939,1.0034407,-0.8802868,-0.180489,5275,0,-0.5944686,-3.2761312,-9.928528,5275,0,0,1,1
106215263,1.5377716,-0.22033538,-0.36429253,5324,0,-0.030406179,-5.881042,-10.108004,5324,0,0,1,1
106220578,2.4260828,0.19250102,-0.370205,5315,0,1.1438918,-2.6574652,-15.459039,5315,0,0,1,1
106225918,2.1425197,-0.28904632,-0.19166043,5340,0,-2.8399,3.6215434,-2.9194276,5340,0,0,1,1
